name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Toronto, ON",2021-08-05,27.1,17.9,22.6,27.3,17.9,22.6,16.4,69.6,0,0,0,,0,0,,12.9,105.1,1019.4,0,249.2,182.9,15.7,9,,2021-08-05T06:11:19,2021-08-05T20:35:01,0.96,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-06,28.2,18.9,23.6,28.6,18.9,23.8,17.3,69,0,0,0,,0,0,,16.4,201.8,1017.8,3.4,249.2,155.9,13.4,8,,2021-08-06T06:12:25,2021-08-06T20:33:42,0.98,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-07,27,21,23.2,27.8,21,23.2,19,78,0.89,100,12.5,rain,0,0,51.8,18.2,175,1015.6,6.6,248.5,113.8,9.9,7,,2021-08-07T06:13:31,2021-08-07T20:32:20,1,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-08,26.6,21,23.8,26.6,21,23.8,20.4,81.4,0.29,100,4.17,rain,0,0,,14.6,135.5,1016,8.3,246.6,126.5,10.9,6,,2021-08-08T06:14:37,2021-08-08T20:30:58,1,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-09,30,22.5,25.7,33.1,22.5,26.7,21.4,77.6,0,0,0,,0,0,,18.3,111.5,1017,2.9,247.9,154.6,13.1,7,,2021-08-09T06:15:44,2021-08-09T20:29:34,0,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-10,26.9,24.3,25.5,29.1,24.3,25.6,22.2,82.2,0.38,100,12.5,rain,0,0,53.6,20.5,186.9,1013.3,20,159.9,79.8,7,4,,2021-08-10T06:16:50,2021-08-10T20:28:09,0.02,Rain,Partly cloudy throughout the day with rain.,rain,"CXVN,71624099999,71432099999,71697099999,CYTZ,71508099999,CWWZ,CYYZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-11,30.5,23.3,26.2,33.9,23.3,27.2,21.5,76.4,0.89,100,16.67,rain,0,0,51.8,31.4,218.2,1011,14.7,130.2,176,15.2,7,,2021-08-11T06:17:57,2021-08-11T20:26:43,0.05,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"CXVN,71624099999,71697099999,CYTZ,71432099999,71508099999,CWWZ,CYYZ,CXTO,71265099999"
"Toronto, ON",2021-08-12,28.4,22.1,24.8,31.2,22.1,25.3,20.3,76.7,0.73,100,12.5,rain,0,0,38,29.2,216.3,1011.8,6.6,247.9,80,6.9,6,,2021-08-12T06:19:04,2021-08-12T20:25:15,0.09,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-13,27.4,22.2,24.6,29.7,22.2,25.1,19.8,75.9,0,0,0,,0,0,38.9,25.7,243.1,1014.7,6.5,247.4,103.3,9,4,,2021-08-13T06:20:11,2021-08-13T20:23:46,0.13,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-14,25.5,18.2,21.7,25.5,18.2,21.7,9.9,48,0.05,100,4.17,rain,0,0,37.1,22.1,306.1,1021.2,2.4,250.1,173.4,15.2,9,,2021-08-14T06:21:18,2021-08-14T20:22:16,0.19,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-15,22.8,15.3,19.6,22.8,15.3,19.6,10.7,57.6,0,0,0,,0,0,35.3,24,144,1024.7,1.1,250.8,167.5,14.5,9,,2021-08-15T06:22:25,2021-08-15T20:20:45,0.24,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-16,23.7,17.4,20.7,23.7,17.4,20.7,15.5,72.3,0,0,0,,0,0,33.5,27.6,67.6,1021.2,4.8,250,152.7,13.1,8,,2021-08-16T06:23:32,2021-08-16T20:19:13,0.3,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-17,27.1,21.7,23.9,28.8,21.7,23.9,20.1,79.7,0,0,0,,0,0,,18.2,105.8,1017.9,10.7,249.2,91.8,7.9,6,,2021-08-17T06:24:39,2021-08-17T20:17:40,0.35,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-18,26.6,21.5,23.5,26.6,21.5,23.5,21,85.7,0.77,100,12.5,rain,0,0,,20.4,102,1019,6,248.9,67.2,5.6,3,,2021-08-18T06:25:47,2021-08-18T20:16:05,0.4,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-19,29.3,20.9,25.3,30.6,20.9,25.8,18.6,68.4,0,0,0,,0,0,,18.2,250.8,1016.5,3.1,248.7,120.7,10.5,8,,2021-08-19T06:26:54,2021-08-19T20:14:30,0.44,Clear,Clear conditions throughout the day.,clear-day,"71624099999,71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-20,28.6,19.5,24.7,30.4,19.5,25.3,18.3,68,0,0,0,,0,0,,16.4,266.5,1014.3,0,248.4,138.1,11.9,7,,2021-08-20T06:28:01,2021-08-20T20:12:54,0.48,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-21,28.5,23.4,25.7,30.5,23.4,26.1,19.5,69.1,0,0,0,,0,0,,14.8,137.6,1012.5,6.5,247.9,109.4,9.4,6,,2021-08-21T06:29:09,2021-08-21T20:11:17,0.49,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-22,28.6,21.9,25.7,30.4,21.9,26.6,19.6,69.3,0,0,0,,0,0,,14.6,217.2,1012.4,6.1,247.9,142,12.4,8,,2021-08-22T06:30:16,2021-08-22T20:09:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-23,31.4,23.1,26.9,33.4,23.1,27.8,19.8,66.3,0,0,0,,0,0,,18.3,284.9,1011.4,4.7,247.7,118.5,10.1,6,,2021-08-23T06:31:23,2021-08-23T20:08:00,0.51,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-24,30.3,20.4,25.4,31.9,20.4,25.9,19.2,70,0,0,0,,0,0,,20.4,225,1014.7,1,248.5,130.8,11.3,7,,2021-08-24T06:32:31,2021-08-24T20:06:20,0.53,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-25,29.3,23.3,26.3,32.5,23.3,27.6,21.4,75,0,0,0,,0,0,38.9,22.1,208,1017.2,2.6,249.1,102.2,8.8,6,,2021-08-25T06:33:38,2021-08-25T20:04:40,0.55,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-26,31.9,23.1,26.1,34.5,23.1,26.8,20.7,72.9,0.36,100,4.17,rain,0,0,33.5,14.7,239.7,1018.8,4.6,249.4,124.1,10.6,7,,2021-08-26T06:34:45,2021-08-26T20:02:58,0.59,Rain,Clear conditions throughout the day with afternoon rain.,rain,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-27,26,22.1,23.9,26,22.1,23.9,16.1,61.9,0.06,100,4.17,rain,0,0,50,31.7,141.7,1021,5.1,250,90.2,7.7,4,,2021-08-27T06:35:53,2021-08-27T20:01:16,0.63,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-28,26.2,20.1,23.1,26.2,20.1,23.1,18.4,75.1,3.69,100,12.5,rain,0,0,31.3,25.7,85.3,1021.1,6.2,249.9,75.1,6.6,4,,2021-08-28T06:37:00,2021-08-28T19:59:34,0.67,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-29,30.4,21.8,25.6,34.9,21.8,26.9,22.1,82.2,0.47,100,12.5,rain,0,0,37.1,27.5,172.6,1016.1,5,247.9,114.3,9.7,7,,2021-08-29T06:38:07,2021-08-29T19:57:50,0.72,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-30,29.3,21.2,24.8,28.6,21.2,24.7,16.2,62.6,1.63,100,20.83,rain,0,0,51.8,29.3,258.3,1010.9,4.5,247.6,131.3,11.3,8,,2021-08-30T06:39:14,2021-08-30T19:56:06,0.76,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-08-31,25.4,18.8,21.7,25.4,18.8,21.7,13.6,60.9,0,0,0,,0,0,33.5,18.4,291,1010.2,5.6,247.4,141.4,12.1,8,,2021-08-31T06:40:22,2021-08-31T19:54:22,0.81,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-01,24.8,17.7,20.5,24.8,17.7,20.5,10.4,54.1,0,0,0,,0,0,50.9,29.1,119.3,1012.2,0,260.2,78.2,6.8,5,,2021-09-01T06:41:29,2021-09-01T19:52:37,0.86,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-02,21.6,12.8,17.7,21.6,12.8,17.7,7.7,52.8,0,0,0,,0,0,50,29.5,310.6,1017.1,0.6,249,131.4,11.2,8,,2021-09-02T06:42:36,2021-09-02T19:50:51,0.9,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-03,21.2,13.6,18,21.2,13.6,18,11.1,64.8,0,0,0,,0,0,31.3,14.7,264.2,1020.2,6.6,249.7,123.9,10.7,7,,2021-09-03T06:43:43,2021-09-03T19:49:05,0.94,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-04,24.7,14.9,19.9,24.7,14.9,19.9,13.8,68.5,0,0,0,,0,0,,13,188.5,1015.6,7.6,248.5,134.1,11.4,7,,2021-09-04T06:44:50,2021-09-04T19:47:18,0.97,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-05,26.6,19,22.2,26.6,19,22.2,14.8,66.3,4.38,100,20.83,rain,0,0,35.3,27.7,249.3,1006.6,10.3,246.6,96.9,8.3,5,,2021-09-05T06:45:57,2021-09-05T19:45:31,0.99,Rain,Clear conditions throughout the day with rain clearing later.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-06,22.8,14.3,19.1,22.8,14.3,19.1,12,65.1,3.81,100,8.33,rain,0,0,48.2,27.7,280.7,1009.4,7.5,247.3,100.9,8.6,6,,2021-09-06T06:47:04,2021-09-06T19:43:43,1,Rain,Clear conditions throughout the day with morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-07,24.8,14,19,24.8,14,19,13.8,73.5,15.42,100,16.67,rain,0,0,57.6,44.2,207.8,1011,2.9,247.2,117.8,10.1,7,,2021-09-07T06:48:11,2021-09-07T19:41:56,0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-08,25.9,17,20.8,25.9,17,20.8,14.8,72.2,24.19,100,33.33,rain,0,0,44.6,33.3,220.5,1004.6,6.2,245.7,116.9,10,7,,2021-09-08T06:49:18,2021-09-08T19:40:07,0.01,Rain,Clear conditions throughout the day with rain clearing later.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-09,21.5,15,18.3,21.5,15,18.3,11.8,66.9,0.2,100,4.17,rain,0,0,38.9,22.4,289,1009.4,7.6,247.3,89.1,7.7,5,,2021-09-09T06:50:25,2021-09-09T19:38:19,0.04,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71432099999,71697099999,CYTZ,71508099999,CWWZ,CYYZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-10,22.3,12.9,17.8,22.3,12.9,17.8,10.6,64.5,0,0,0,,0,0,37.1,16.6,260,1015.9,5.6,248.8,121.3,10.5,7,,2021-09-10T06:51:33,2021-09-10T19:36:30,0.07,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-11,24.6,14.3,19.6,24.6,14.3,19.6,13.4,67.9,0,0,0,,0,0,42.5,29.4,229.3,1015.7,6.6,248.7,106.6,9.1,7,,2021-09-11T06:52:40,2021-09-11T19:34:41,0.12,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-12,23.7,18,20.9,23.7,18,20.9,13.6,64.8,0,0,0,,0,0,43.4,12.9,232.4,1013.9,9.5,247.7,33.7,3,1,,2021-09-12T06:53:47,2021-09-12T19:32:51,0.17,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-13,21.2,13.7,18,21.2,13.7,18,12.7,72.4,2.25,100,12.5,rain,0,0,46.3,18.3,246.5,1018.4,2.9,249.4,74.8,6.6,5,,2021-09-13T06:54:54,2021-09-13T19:31:02,0.23,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-14,24.1,16,19.9,24.1,16,19.9,15.7,76.8,0,0,0,,0,0,46.4,16.6,118.8,1012.5,8.3,247.8,67.5,5.7,3,,2021-09-14T06:56:01,2021-09-14T19:29:12,0.28,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-15,22.4,17,19.2,22.4,17,19.2,14.6,75.8,16.23,100,12.5,rain,0,0,56.5,29.5,235.3,1013.1,7.3,247.9,169.6,14.5,6,,2021-09-15T06:57:09,2021-09-15T19:27:22,0.34,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999"
"Toronto, ON",2021-09-16,22,16.4,18.9,22,16.4,18.9,13.6,71.5,0,0,0,,0,0,35.3,16.7,80.3,1022.4,2.4,191.3,100.2,8.6,7,,2021-09-16T06:58:16,2021-09-16T19:25:32,0.39,Clear,Clear conditions throughout the day.,clear-day,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-17,25.6,17.1,21,25.6,17.1,21,17.8,82.8,0,0,0,,0,0,,13,104.1,1020.5,3.3,249.6,77.4,6.7,5,,2021-09-17T06:59:23,2021-09-17T19:23:42,0.43,Clear,Clear conditions throughout the day.,clear-day,"CXVN,71697099999,CYTZ,71432099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-18,24.5,15.7,20.6,24.5,15.7,20.6,13,64.2,0,0,0,,0,0,,20.5,273.8,1020.4,3.7,248.8,98.7,8.3,7,,2021-09-18T07:00:31,2021-09-18T19:21:52,0.47,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-19,20.6,14,17.4,20.6,14,17.4,10,62.6,0,0,0,,0,0,,22.1,111.7,1023.8,0,250.6,99.9,8.5,7,,2021-09-19T07:01:39,2021-09-19T19:20:01,0.49,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-20,22.4,15,19.2,22.4,15,19.2,14.8,75.7,0,0,0,,0,0,44.6,24,75.3,1021.6,2.1,250.1,73.2,6.2,4,,2021-09-20T07:02:46,2021-09-20T19:18:11,0.5,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-21,24.2,19.9,21.5,24.2,19.9,21.5,17.8,79.7,2.03,100,33.33,rain,0,0,44.5,24.1,180.8,1019.1,9.1,249.5,67.9,5.9,5,,2021-09-21T07:03:54,2021-09-21T19:16:21,0.5,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-22,19.9,13.5,17.1,19.9,13.5,17.1,16.1,93.6,37.17,100,91.67,rain,0,0,42.5,35,279.5,1011.2,9.9,245,16.3,1.4,1,,2021-09-22T07:05:02,2021-09-22T19:14:31,0.52,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-23,18.7,13.3,15.8,18.7,13.3,15.8,12.1,80,16.22,100,37.5,rain,0,0,48.2,36.8,218.3,1007.8,10.9,246.8,84.6,7.2,5,,2021-09-23T07:06:10,2021-09-23T19:12:41,0.53,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-24,17.1,11.8,14.4,17.1,11.8,14.4,9.8,74.8,1.49,100,12.5,rain,0,0,43.4,40.3,231.8,1012.6,7.3,248,71.1,6.3,4,,2021-09-24T07:07:19,2021-09-24T19:10:51,0.56,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-25,20,11.9,15.4,20,11.9,15.4,12,81.1,2.2,100,8.33,rain,0,0,44.5,33.3,185.5,1013.2,2.4,248.1,61.9,5.3,4,,2021-09-25T07:08:27,2021-09-25T19:09:01,0.6,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-26,19.9,9,14.9,19.9,7.6,14.9,8.3,66.1,0.29,100,4.17,rain,0,0,44.3,27.8,251.5,1012.4,5.8,247.9,145.6,12.6,7,,2021-09-26T07:09:36,2021-09-26T19:07:11,0.64,Rain,Clear conditions throughout the day with early morning rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-27,23.7,14.4,19,23.7,14.4,19,14.1,74.6,4.55,100,29.17,rain,0,0,42.5,22.1,243.3,1008.4,6.3,247,69.6,6.1,4,,2021-09-27T07:10:44,2021-09-27T19:05:22,0.68,Rain,Clear conditions throughout the day with rain clearing later.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-28,17.5,11.2,14.7,17.5,11.2,14.7,7.3,62.4,0,0,0,,0,0,42.5,18.2,294.4,1014.4,3.2,248.5,57.6,5.1,5,,2021-09-28T07:11:53,2021-09-28T19:03:32,0.73,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-29,20.5,10.8,15.1,20.5,10.8,15.1,7.1,61.2,0,0,0,,0,0,46.1,22.1,310.9,1018.3,4.1,249.4,52.8,4.6,4,,2021-09-29T07:13:03,2021-09-29T19:01:44,0.77,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-09-30,15.3,10.2,13.2,15.3,10.2,13.2,6.5,63.9,0,0,0,,0,0,35.3,13.2,250,1023.2,5.8,262.9,51,4.5,2,,2021-09-30T07:14:12,2021-09-30T18:59:55,0.82,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-01,18.1,10.8,14.6,18.1,10.8,14.6,9.3,70.9,0,0,0,,0,0,,14.7,223,1023.9,1.5,250.6,58.3,5.1,6,,2021-10-01T07:15:22,2021-10-01T18:58:07,0.87,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-02,23.7,13.6,18.2,23.7,13.6,18.2,13.1,73,0,0,0,,0,0,29.5,20.4,221.7,1017.2,3.4,249,53.2,4.4,6,,2021-10-02T07:16:31,2021-10-02T18:56:19,0.91,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-03,19.1,15.8,17.8,19.1,15.8,17.8,16.2,90.9,14.68,100,45.83,rain,0,0,33.5,31.6,105.5,1012,9.9,243.9,16.8,1.6,1,,2021-10-03T07:17:42,2021-10-03T18:54:31,0.95,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-04,15.9,14.8,15.3,15.9,14.8,15.3,14.2,93.3,9.41,100,41.67,rain,0,0,42.5,36.9,65.8,1014.6,9.9,247.1,16.1,1.4,1,,2021-10-04T07:18:52,2021-10-04T18:52:44,0.98,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,71171099999,71833099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-05,18.3,14.9,16.4,18.3,14.9,16.4,14,86.1,0,0,0,,0,0,,14.8,70.3,1023.6,9.9,250.4,36,3.1,2,,2021-10-05T07:20:03,2021-10-05T18:50:57,1,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-06,17.8,15.4,16.7,17.8,15.4,16.7,14.4,86.6,0,0,0,,0,0,,20.4,69.5,1027.7,9.3,251.5,33.4,2.8,2,,2021-10-06T07:21:13,2021-10-06T18:49:11,0,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-07,19.3,16.5,17.5,19.3,16.5,17.5,15.4,87.2,0,0,0,,0,0,,18.2,64.8,1024.2,7.1,250.7,31.5,2.7,1,,2021-10-07T07:22:25,2021-10-07T18:47:25,0.01,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-08,19.2,16.5,18.2,19.2,16.5,18.2,15,82.1,0,0,0,,0,0,33.5,29.4,62.9,1020,6.7,249.7,46.5,4,2,,2021-10-08T07:23:36,2021-10-08T18:45:40,0.03,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-09,19.7,17.6,18.5,19.7,17.6,18.5,16.7,89.4,6.09,100,29.17,rain,0,0,37.1,23.9,92.4,1017.5,10.5,248.9,26.7,2.2,1,,2021-10-09T07:24:48,2021-10-09T18:43:56,0.06,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-10,20,16.7,18.5,20,16.7,18.5,16,85.6,7.63,100,12.5,rain,0,0,33.5,16.5,89.1,1017.3,7.1,248.9,48,4.2,3,,2021-10-10T07:26:00,2021-10-10T18:42:12,0.11,Rain,Clear conditions throughout the day with rain clearing later.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-11,21.5,17.3,19.3,21.5,17.3,19.3,16.2,82.3,0,0,0,,0,0,,20.4,87.3,1015.3,5.2,248.6,40.8,3.5,3,,2021-10-11T07:27:12,2021-10-11T18:40:29,0.16,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-12,21.2,17.2,19.3,21.2,17.2,19.3,16.3,82.9,0,0,0,,0,0,27.7,18.3,104.4,1014.2,3.7,248.3,39.7,3.4,4,,2021-10-12T07:28:25,2021-10-12T18:38:46,0.21,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-13,20.7,17.5,19.2,20.7,17.5,19.2,16.1,82.6,0,0,0,,0,0,,20.3,218.1,1014.5,9.9,248.4,37.2,3.3,2,,2021-10-13T07:29:37,2021-10-13T18:37:04,0.27,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,71171099999,71833099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-14,21,15.1,18.1,21,15.1,18.1,15.4,84.6,0,0,0,,0,0,,20.3,140.3,1013.9,6.3,248.2,37.9,3.4,2,,2021-10-14T07:30:51,2021-10-14T18:35:23,0.33,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-15,19.4,14.8,17.9,19.4,14.8,17.9,15.5,86.1,18.11,100,41.67,rain,0,0,31.3,14.7,169.9,1010,10.9,245.3,27.1,2.3,1,,2021-10-15T07:32:04,2021-10-15T18:33:43,0.37,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-16,16.5,10.9,13.8,16.5,10.9,13.8,10.6,81.8,4.1,100,29.17,rain,0,0,59.2,31.7,283,1005.4,10.1,246.2,30,2.5,2,,2021-10-16T07:33:18,2021-10-16T18:32:04,0.42,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-10-17,15.1,8.8,11.6,15.1,6,11.2,5,66.1,0.2,100,4.17,rain,0,0,61.2,37.1,276.3,1010.7,9.7,247.6,28.5,2.4,2,,2021-10-17T07:34:32,2021-10-17T18:30:25,0.45,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
